"Rep Date
تاريخ الحادث","
Rep Year
 سنة الحادث
","No of accidents
 عدد الحوادث","No of Injured 
عدد الاصابات"
2016-01-09 00:00:00,2016,7,0
2016-01-09 00:00:00,2016,12,0
2016-01-09 00:00:00,2016,30,0
2016-01-09 00:00:00,2016,9,0
2016-01-09 00:00:00,2016,10,0
2016-01-09 00:00:00,2016,30,0
2016-01-09 00:00:00,2016,24,0
2016-01-10 00:00:00,2016,1,0
2016-01-10 00:00:00,2016,1,0
2016-01-10 00:00:00,2016,3,0
2016-01-10 00:00:00,2016,2,0
2016-01-10 00:00:00,2016,7,0
2016-01-10 00:00:00,2016,4,0
2016-01-10 00:00:00,2016,5,0
2016-01-10 00:00:00,2016,8,0
2016-01-10 00:00:00,2016,16,0
2016-01-10 00:00:00,2016,23,0
2016-01-10 00:00:00,2016,6,0
2016-01-10 00:00:00,2016,15,0
2016-01-10 00:00:00,2016,27,0
2016-01-10 00:00:00,2016,17,0
2016-01-11 00:00:00,2016,1,0
2016-01-11 00:00:00,2016,1,0
2016-01-11 00:00:00,2016,1,0
2016-01-11 00:00:00,2016,2,0
2016-01-11 00:00:00,2016,8,0
2016-01-11 00:00:00,2016,4,0
2016-01-11 00:00:00,2016,5,0
2016-01-11 00:00:00,2016,17,0
2016-01-11 00:00:00,2016,6,0
2016-01-11 00:00:00,2016,3,0
2016-01-11 00:00:00,2016,14,0
2016-01-11 00:00:00,2016,7,0
2016-01-11 00:00:00,2016,11,0
2016-01-11 00:00:00,2016,10,0
2016-01-11 00:00:00,2016,16,0
2016-01-11 00:00:00,2016,27,0
2016-01-11 00:00:00,2016,24,0
2016-01-11 00:00:00,2016,30,0
2016-01-12 00:00:00,2016,1,0
2016-01-12 00:00:00,2016,1,0
2016-01-12 00:00:00,2016,1,0
2016-01-12 00:00:00,2016,2,0
2016-01-12 00:00:00,2016,5,0
2016-01-12 00:00:00,2016,4,0
2016-01-12 00:00:00,2016,3,0
2016-01-12 00:00:00,2016,10,0
2016-01-12 00:00:00,2016,6,0
2016-01-12 00:00:00,2016,14,0
2016-01-12 00:00:00,2016,20,0
2016-01-12 00:00:00,2016,8,0
2016-02-01 00:00:00,2016,1,0
2016-02-01 00:00:00,2016,1,0
2016-02-01 00:00:00,2016,1,0
2016-02-01 00:00:00,2016,1,0
2016-02-01 00:00:00,2016,1,0
2016-02-01 00:00:00,2016,1,0
2016-02-01 00:00:00,2016,2,0
2016-02-01 00:00:00,2016,3,0
2016-02-01 00:00:00,2016,5,0
2016-02-01 00:00:00,2016,7,0
2016-02-01 00:00:00,2016,4,0
2016-02-01 00:00:00,2016,6,0
2016-02-01 00:00:00,2016,11,0
2016-02-01 00:00:00,2016,8,0
2016-02-01 00:00:00,2016,16,0
2016-02-02 00:00:00,2016,1,0
2016-02-02 00:00:00,2016,1,0
2016-02-02 00:00:00,2016,1,0
2016-02-02 00:00:00,2016,2,0
2016-02-02 00:00:00,2016,3,0
2016-02-02 00:00:00,2016,16,0
2016-02-02 00:00:00,2016,4,0
2016-02-02 00:00:00,2016,22,0
2016-02-02 00:00:00,2016,9,0
2016-02-02 00:00:00,2016,6,0
2016-02-02 00:00:00,2016,5,0
2016-02-02 00:00:00,2016,7,0
2016-02-02 00:00:00,2016,28,0
2016-02-02 00:00:00,2016,8,0
2016-02-02 00:00:00,2016,10,0
2016-02-02 00:00:00,2016,12,0
2016-02-02 00:00:00,2016,24,0
2016-02-02 00:00:00,2016,11,0
2016-02-02 00:00:00,2016,20,0
2016-02-03 00:00:00,2016,1,0
2016-02-03 00:00:00,2016,1,0
2016-02-03 00:00:00,2016,2,0
2016-02-03 00:00:00,2016,3,0
2016-02-03 00:00:00,2016,7,0
2016-02-03 00:00:00,2016,5,0
2016-02-03 00:00:00,2016,20,0
2016-02-03 00:00:00,2016,6,0
2016-02-03 00:00:00,2016,8,0
2016-02-03 00:00:00,2016,19,0
2016-02-03 00:00:00,2016,4,0
2016-02-03 00:00:00,2016,21,0
2016-02-03 00:00:00,2016,17,0
2016-02-03 00:00:00,2016,14,0
2016-02-03 00:00:00,2016,30,0
2016-02-04 00:00:00,2016,1,0
2016-02-04 00:00:00,2016,1,0
2016-02-04 00:00:00,2016,1,0
2016-02-04 00:00:00,2016,2,0
2016-02-04 00:00:00,2016,4,0
2016-02-04 00:00:00,2016,3,0
2016-02-04 00:00:00,2016,5,0
2016-02-04 00:00:00,2016,6,0
2016-02-04 00:00:00,2016,11,0
2016-02-04 00:00:00,2016,7,0
2016-02-04 00:00:00,2016,16,0
2016-02-04 00:00:00,2016,13,0
2016-02-04 00:00:00,2016,8,0
2016-02-04 00:00:00,2016,23,0
2016-02-05 00:00:00,2016,1,0
2016-02-05 00:00:00,2016,1,0
2016-02-05 00:00:00,2016,1,0
2016-02-05 00:00:00,2016,3,0
2016-02-05 00:00:00,2016,4,0
2016-02-05 00:00:00,2016,2,0
2016-02-05 00:00:00,2016,7,0
2016-02-05 00:00:00,2016,9,0
2016-02-05 00:00:00,2016,6,0
2016-02-05 00:00:00,2016,14,0
2016-02-05 00:00:00,2016,5,0
2016-02-05 00:00:00,2016,8,0
2016-02-05 00:00:00,2016,18,0
2016-02-05 00:00:00,2016,24,0
2016-02-05 00:00:00,2016,15,0
2016-02-05 00:00:00,2016,30,0
2016-02-05 00:00:00,2016,17,0
2016-02-05 00:00:00,2016,19,0
2016-02-06 00:00:00,2016,1,0
2016-02-06 00:00:00,2016,1,0
2016-02-06 00:00:00,2016,1,0
2016-02-06 00:00:00,2016,5,0
2016-02-06 00:00:00,2016,6,0
2016-02-06 00:00:00,2016,3,0
2016-02-06 00:00:00,2016,2,0
2016-02-06 00:00:00,2016,4,0
2016-02-06 00:00:00,2016,15,0
2016-02-06 00:00:00,2016,9,0
2016-02-06 00:00:00,2016,18,0
2016-02-06 00:00:00,2016,7,0
2016-02-06 00:00:00,2016,17,0
2016-02-06 00:00:00,2016,10,0
2016-02-06 00:00:00,2016,12,0
2016-02-06 00:00:00,2016,22,0
2016-02-06 00:00:00,2016,19,0
2016-02-06 00:00:00,2016,30,0
2016-02-06 00:00:00,2016,13,0
2016-02-06 00:00:00,2016,8,0
2016-02-06 00:00:00,2016,29,0
2016-02-06 00:00:00,2016,30,0
2016-02-07 00:00:00,2016,1,0
2016-02-07 00:00:00,2016,1,0
2016-02-07 00:00:00,2016,4,0
2016-02-07 00:00:00,2016,2,0
2016-02-07 00:00:00,2016,5,0
2016-02-07 00:00:00,2016,3,0
2016-02-07 00:00:00,2016,8,0
2016-02-07 00:00:00,2016,10,0
2016-02-07 00:00:00,2016,12,0
2016-02-07 00:00:00,2016,7,0
2016-02-07 00:00:00,2016,13,0
2016-02-07 00:00:00,2016,11,0
2016-02-07 00:00:00,2016,19,0
2016-02-07 00:00:00,2016,9,0
2016-02-07 00:00:00,2016,30,0
2016-02-08 00:00:00,2016,1,0
2016-02-08 00:00:00,2016,1,0
2016-02-08 00:00:00,2016,2,0
2016-02-08 00:00:00,2016,4,0
2016-02-08 00:00:00,2016,7,0
2016-02-08 00:00:00,2016,10,0
2016-02-08 00:00:00,2016,3,0
2016-02-08 00:00:00,2016,5,0
2016-02-08 00:00:00,2016,8,0
2016-02-08 00:00:00,2016,18,0
2016-02-08 00:00:00,2016,6,0
2016-02-08 00:00:00,2016,13,0
2016-02-08 00:00:00,2016,27,0
2016-02-08 00:00:00,2016,25,0
2016-02-08 00:00:00,2016,30,0
2016-02-09 00:00:00,2016,1,0
2016-02-09 00:00:00,2016,1,0
2016-02-09 00:00:00,2016,1,0
2016-02-09 00:00:00,2016,3,0
2016-02-09 00:00:00,2016,2,0
2016-02-09 00:00:00,2016,6,0
2016-02-09 00:00:00,2016,4,0
2016-02-09 00:00:00,2016,11,0
2016-02-09 00:00:00,2016,7,0
2016-02-09 00:00:00,2016,8,0
2016-02-09 00:00:00,2016,5,0
2016-02-09 00:00:00,2016,25,0
2016-02-09 00:00:00,2016,14,0
2016-02-10 00:00:00,2016,1,0
2016-02-10 00:00:00,2016,1,0
2016-02-10 00:00:00,2016,1,0
2016-02-10 00:00:00,2016,2,0
2016-02-10 00:00:00,2016,5,0
2016-02-10 00:00:00,2016,3,0
2016-02-10 00:00:00,2016,4,0
2016-02-10 00:00:00,2016,7,0
2016-02-10 00:00:00,2016,8,0
2016-02-10 00:00:00,2016,6,0
2016-02-10 00:00:00,2016,14,0
2016-02-10 00:00:00,2016,10,0
2016-02-10 00:00:00,2016,9,0
2016-02-10 00:00:00,2016,28,0
2016-02-10 00:00:00,2016,11,0
2016-02-11 00:00:00,2016,1,0
2016-02-11 00:00:00,2016,1,0
2016-02-11 00:00:00,2016,1,0
2016-02-11 00:00:00,2016,1,0
2016-02-11 00:00:00,2016,2,0
2016-02-11 00:00:00,2016,3,0
2016-02-11 00:00:00,2016,5,0
2016-02-11 00:00:00,2016,7,0
2016-02-11 00:00:00,2016,17,0
2016-02-11 00:00:00,2016,6,0
2016-02-11 00:00:00,2016,13,0
2016-02-11 00:00:00,2016,10,0
2016-02-11 00:00:00,2016,4,0
2016-02-11 00:00:00,2016,8,0
2016-02-11 00:00:00,2016,12,0
2016-02-11 00:00:00,2016,9,0
2016-02-11 00:00:00,2016,15,0
2016-02-11 00:00:00,2016,14,0
2016-02-11 00:00:00,2016,30,0
2016-02-11 00:00:00,2016,30,0
2016-02-11 00:00:00,2016,30,0
2016-02-12 00:00:00,2016,1,0
2016-02-12 00:00:00,2016,1,0
2016-02-12 00:00:00,2016,1,0
2016-02-12 00:00:00,2016,2,0
2016-02-12 00:00:00,2016,4,0
2016-02-12 00:00:00,2016,5,0
2016-02-12 00:00:00,2016,3,0
2016-02-12 00:00:00,2016,11,0
2016-02-12 00:00:00,2016,8,0
2016-02-12 00:00:00,2016,9,0
2016-02-12 00:00:00,2016,10,0
2016-02-12 00:00:00,2016,6,0
2016-02-12 00:00:00,2016,19,0
2016-03-01 00:00:00,2016,1,0
2016-03-01 00:00:00,2016,1,0
2016-03-01 00:00:00,2016,1,0
2016-03-01 00:00:00,2016,2,0
2016-03-01 00:00:00,2016,3,0
2016-03-01 00:00:00,2016,5,0
2016-03-01 00:00:00,2016,4,0
2016-03-01 00:00:00,2016,7,0
2016-03-01 00:00:00,2016,8,0
2016-03-01 00:00:00,2016,6,0
2016-03-01 00:00:00,2016,13,0
2016-03-01 00:00:00,2016,10,0
2016-03-01 00:00:00,2016,9,0
2016-03-01 00:00:00,2016,18,0
2016-03-01 00:00:00,2016,11,0
2016-03-01 00:00:00,2016,21,0
2016-03-02 00:00:00,2016,1,0
2016-03-02 00:00:00,2016,1,0
2016-03-02 00:00:00,2016,2,0
2016-03-02 00:00:00,2016,6,0
2016-03-02 00:00:00,2016,8,0
2016-03-02 00:00:00,2016,4,0
2016-03-02 00:00:00,2016,5,0
2016-03-02 00:00:00,2016,3,0
2016-03-02 00:00:00,2016,11,0
2016-03-02 00:00:00,2016,18,0
2016-03-02 00:00:00,2016,12,0
2016-03-02 00:00:00,2016,14,0
2016-03-02 00:00:00,2016,30,0
2016-03-02 00:00:00,2016,7,0
2016-03-02 00:00:00,2016,13,0
2016-03-03 00:00:00,2016,1,0
2016-03-03 00:00:00,2016,1,0
2016-03-03 00:00:00,2016,1,0
2016-03-03 00:00:00,2016,1,0
2016-03-03 00:00:00,2016,2,0
2016-03-03 00:00:00,2016,4,0
2016-03-03 00:00:00,2016,5,0
2016-03-03 00:00:00,2016,3,0
2016-03-03 00:00:00,2016,17,0
2016-03-03 00:00:00,2016,9,0
2016-03-03 00:00:00,2016,22,0
2016-03-03 00:00:00,2016,6,0
2016-03-03 00:00:00,2016,7,0
2016-03-03 00:00:00,2016,18,0
2016-03-03 00:00:00,2016,10,0
2016-03-03 00:00:00,2016,19,0
2016-03-03 00:00:00,2016,14,0
2016-03-03 00:00:00,2016,26,0
2016-03-03 00:00:00,2016,11,0
2016-03-03 00:00:00,2016,30,0
2016-03-03 00:00:00,2016,25,0
2016-03-04 00:00:00,2016,1,0
2016-03-04 00:00:00,2016,1,0
2016-03-04 00:00:00,2016,1,0
2016-03-04 00:00:00,2016,2,0
2016-03-04 00:00:00,2016,6,0
2016-03-04 00:00:00,2016,4,0
2016-03-04 00:00:00,2016,3,0
2016-03-04 00:00:00,2016,10,0
2016-03-04 00:00:00,2016,8,0
2016-03-04 00:00:00,2016,5,0
2016-03-04 00:00:00,2016,12,0
2016-03-04 00:00:00,2016,25,0
2016-03-04 00:00:00,2016,7,0
2016-03-04 00:00:00,2016,9,0
2016-03-04 00:00:00,2016,30,0
2016-03-04 00:00:00,2016,26,0
2016-03-05 00:00:00,2016,1,0
2016-03-05 00:00:00,2016,1,0
2016-03-05 00:00:00,2016,1,0
2016-03-05 00:00:00,2016,2,0
2016-03-05 00:00:00,2016,3,0
2016-03-05 00:00:00,2016,9,0
2016-03-05 00:00:00,2016,4,0
2016-03-05 00:00:00,2016,18,0
2016-03-05 00:00:00,2016,12,0
2016-03-05 00:00:00,2016,7,0
2016-03-05 00:00:00,2016,5,0
2016-03-05 00:00:00,2016,10,0
2016-03-05 00:00:00,2016,13,0
2016-03-05 00:00:00,2016,6,0
2016-03-05 00:00:00,2016,20,0
2016-03-05 00:00:00,2016,29,0
2016-03-05 00:00:00,2016,8,0
2016-03-05 00:00:00,2016,11,0
2016-03-05 00:00:00,2016,26,0
2016-03-05 00:00:00,2016,30,0
2016-03-06 00:00:00,2016,1,0
2016-03-06 00:00:00,2016,1,0
2016-03-06 00:00:00,2016,1,0
2016-03-06 00:00:00,2016,2,0
2016-03-06 00:00:00,2016,4,0
2016-03-06 00:00:00,2016,3,0
2016-03-06 00:00:00,2016,5,0
2016-03-06 00:00:00,2016,6,0
2016-03-06 00:00:00,2016,7,0
2016-03-06 00:00:00,2016,11,0
2016-03-06 00:00:00,2016,9,0
2016-03-06 00:00:00,2016,26,0
2016-03-06 00:00:00,2016,10,0
2016-03-07 00:00:00,2016,1,0
2016-03-07 00:00:00,2016,1,0
2016-03-07 00:00:00,2016,2,0
2016-03-07 00:00:00,2016,3,0
2016-03-07 00:00:00,2016,4,0
2016-03-07 00:00:00,2016,6,0
2016-03-07 00:00:00,2016,5,0
2016-03-07 00:00:00,2016,8,0
2016-03-07 00:00:00,2016,16,0
2016-03-07 00:00:00,2016,7,0
2016-03-07 00:00:00,2016,21,0
2016-03-07 00:00:00,2016,20,0
2016-03-07 00:00:00,2016,19,0
2016-03-07 00:00:00,2016,15,0
2016-03-07 00:00:00,2016,30,0
2016-03-08 00:00:00,2016,1,0
2016-03-08 00:00:00,2016,1,0
2016-03-08 00:00:00,2016,1,0
2016-03-08 00:00:00,2016,2,0
2016-03-08 00:00:00,2016,1,0
2016-03-08 00:00:00,2016,4,0
2016-03-08 00:00:00,2016,3,0
2016-03-08 00:00:00,2016,9,0
2016-03-08 00:00:00,2016,6,0
2016-03-08 00:00:00,2016,17,0
2016-03-08 00:00:00,2016,5,0
2016-03-08 00:00:00,2016,8,0
2016-03-08 00:00:00,2016,11,0
2016-03-08 00:00:00,2016,12,0
2016-03-08 00:00:00,2016,20,0
2016-03-08 00:00:00,2016,30,0
2016-03-08 00:00:00,2016,10,0
2016-03-08 00:00:00,2016,30,0
2016-03-09 00:00:00,2016,1,0
2016-03-09 00:00:00,2016,1,0
2016-03-09 00:00:00,2016,2,0
2016-03-09 00:00:00,2016,1,0
2016-03-09 00:00:00,2016,3,0
2016-03-09 00:00:00,2016,8,0
2016-03-09 00:00:00,2016,6,0
2016-03-09 00:00:00,2016,4,0
2016-03-09 00:00:00,2016,5,0
2016-03-09 00:00:00,2016,7,0
2016-03-09 00:00:00,2016,9,0
2016-03-09 00:00:00,2016,12,0
2016-03-09 00:00:00,2016,24,0
2016-03-09 00:00:00,2016,29,0
2016-03-09 00:00:00,2016,17,0
2016-03-09 00:00:00,2016,10,0
2016-03-09 00:00:00,2016,30,0
2016-03-09 00:00:00,2016,14,0
2016-03-10 00:00:00,2016,1,0
2016-03-10 00:00:00,2016,1,0
2016-03-10 00:00:00,2016,1,0
2016-03-10 00:00:00,2016,2,0
2016-03-10 00:00:00,2016,8,0
2016-03-10 00:00:00,2016,4,0
2016-03-10 00:00:00,2016,3,0
2016-03-10 00:00:00,2016,6,0
2016-03-10 00:00:00,2016,14,0
2016-03-10 00:00:00,2016,5,0
2016-03-10 00:00:00,2016,17,0
2016-03-10 00:00:00,2016,7,0
2016-03-10 00:00:00,2016,9,0
2016-03-10 00:00:00,2016,21,0
2016-03-10 00:00:00,2016,10,0
2016-03-10 00:00:00,2016,28,0
2016-03-10 00:00:00,2016,20,0
2016-03-10 00:00:00,2016,29,0
2016-03-10 00:00:00,2016,19,0
2016-03-11 00:00:00,2016,1,0
2016-03-11 00:00:00,2016,1,0
2016-03-11 00:00:00,2016,1,0
2016-03-11 00:00:00,2016,3,0
2016-03-11 00:00:00,2016,4,0
2016-03-11 00:00:00,2016,5,0
2016-03-11 00:00:00,2016,2,0
2016-03-11 00:00:00,2016,23,0
2016-03-11 00:00:00,2016,7,0
2016-03-11 00:00:00,2016,12,0
2016-03-11 00:00:00,2016,6,0
2016-03-11 00:00:00,2016,8,0
2016-03-11 00:00:00,2016,10,0
2016-03-11 00:00:00,2016,15,0
2016-03-11 00:00:00,2016,18,0
2016-03-11 00:00:00,2016,13,0
2016-03-11 00:00:00,2016,30,0
2016-03-11 00:00:00,2016,9,0
2016-03-11 00:00:00,2016,20,0
2016-03-11 00:00:00,2016,25,0
2016-03-11 00:00:00,2016,28,0
2016-03-12 00:00:00,2016,1,0
2016-03-12 00:00:00,2016,1,0
2016-03-12 00:00:00,2016,1,0
2016-03-12 00:00:00,2016,1,0
2016-03-12 00:00:00,2016,1,0
2016-03-12 00:00:00,2016,2,0
2016-03-12 00:00:00,2016,4,0
2016-03-12 00:00:00,2016,3,0
2016-03-12 00:00:00,2016,5,0
2016-03-12 00:00:00,2016,6,0
2016-03-12 00:00:00,2016,7,0
2016-03-12 00:00:00,2016,15,0
2016-03-12 00:00:00,2016,12,0
2016-03-12 00:00:00,2016,13,0
2016-03-12 00:00:00,2016,16,0
2016-03-12 00:00:00,2016,9,0
2016-03-12 00:00:00,2016,8,0
2016-03-12 00:00:00,2016,28,0
2016-03-12 00:00:00,2016,21,0
2016-04-01 00:00:00,2016,1,0
2016-04-01 00:00:00,2016,1,0
2016-04-01 00:00:00,2016,1,0
2016-04-01 00:00:00,2016,3,0
2016-04-01 00:00:00,2016,4,0
2016-04-01 00:00:00,2016,2,0
2016-04-01 00:00:00,2016,9,0
2016-04-01 00:00:00,2016,7,0
2016-04-01 00:00:00,2016,5,0
2016-04-01 00:00:00,2016,12,0
2016-04-01 00:00:00,2016,13,0
2016-04-01 00:00:00,2016,20,0
2016-04-01 00:00:00,2016,25,0
2016-04-01 00:00:00,2016,6,0
2016-04-01 00:00:00,2016,27,0
2016-04-02 00:00:00,2016,1,0
2016-04-02 00:00:00,2016,1,0
2016-04-02 00:00:00,2016,2,0
2016-04-02 00:00:00,2016,15,0
2016-04-02 00:00:00,2016,6,0
2016-04-02 00:00:00,2016,17,0
2016-04-02 00:00:00,2016,3,0
2016-04-02 00:00:00,2016,9,0
2016-04-02 00:00:00,2016,10,0
2016-04-02 00:00:00,2016,5,0
2016-04-02 00:00:00,2016,4,0
2016-04-02 00:00:00,2016,8,0
2016-04-02 00:00:00,2016,7,0
2016-04-02 00:00:00,2016,19,0
2016-04-02 00:00:00,2016,20,0
2016-04-02 00:00:00,2016,30,0
2016-04-02 00:00:00,2016,12,0
2016-04-02 00:00:00,2016,29,0
2016-04-02 00:00:00,2016,25,0
2016-04-03 00:00:00,2016,1,0
2016-04-03 00:00:00,2016,1,0
2016-04-03 00:00:00,2016,1,0
2016-04-03 00:00:00,2016,2,0
2016-04-03 00:00:00,2016,3,0
2016-04-03 00:00:00,2016,4,0
2016-04-03 00:00:00,2016,5,0
2016-04-03 00:00:00,2016,7,0
2016-04-03 00:00:00,2016,6,0
2016-04-03 00:00:00,2016,9,0
2016-04-03 00:00:00,2016,15,0
2016-04-03 00:00:00,2016,17,0
2016-04-04 00:00:00,2016,1,0
2016-04-04 00:00:00,2016,1,0
2016-04-04 00:00:00,2016,1,0
2016-04-04 00:00:00,2016,2,0
2016-04-04 00:00:00,2016,4,0
2016-04-04 00:00:00,2016,3,0
2016-04-04 00:00:00,2016,5,0
2016-04-04 00:00:00,2016,6,0
2016-04-04 00:00:00,2016,9,0
2016-04-04 00:00:00,2016,7,0
2016-04-04 00:00:00,2016,13,0
2016-04-04 00:00:00,2016,17,0
2016-04-04 00:00:00,2016,8,0
2016-04-04 00:00:00,2016,29,0
2016-04-04 00:00:00,2016,21,0
2016-04-04 00:00:00,2016,16,0
2016-04-05 00:00:00,2016,1,0
2016-04-05 00:00:00,2016,1,0
2016-04-05 00:00:00,2016,1,0
2016-04-05 00:00:00,2016,2,0
2016-04-05 00:00:00,2016,3,0
2016-04-05 00:00:00,2016,5,0
2016-04-05 00:00:00,2016,18,0
2016-04-05 00:00:00,2016,7,0
2016-04-05 00:00:00,2016,8,0
2016-04-05 00:00:00,2016,14,0
2016-04-05 00:00:00,2016,4,0
2016-04-05 00:00:00,2016,6,0
2016-04-05 00:00:00,2016,13,0
2016-04-05 00:00:00,2016,9,0
2016-04-05 00:00:00,2016,17,0
2016-04-05 00:00:00,2016,19,0
2016-04-05 00:00:00,2016,30,0
2016-04-05 00:00:00,2016,20,0
2016-04-05 00:00:00,2016,15,0
2016-04-05 00:00:00,2016,30,0
2016-04-05 00:00:00,2016,28,0
2016-04-06 00:00:00,2016,1,0
2016-04-06 00:00:00,2016,1,0
2016-04-06 00:00:00,2016,1,0
2016-04-06 00:00:00,2016,3,0
2016-04-06 00:00:00,2016,2,0
2016-04-06 00:00:00,2016,4,0
2016-04-06 00:00:00,2016,6,0
2016-04-06 00:00:00,2016,8,0
2016-04-06 00:00:00,2016,9,0
2016-04-06 00:00:00,2016,5,0
2016-04-06 00:00:00,2016,7,0
2016-04-06 00:00:00,2016,10,0
2016-04-06 00:00:00,2016,18,0
2016-04-06 00:00:00,2016,24,0
2016-04-06 00:00:00,2016,28,0
2016-04-06 00:00:00,2016,12,0
2016-04-06 00:00:00,2016,13,0
2016-04-06 00:00:00,2016,20,0
2016-04-06 00:00:00,2016,30,0
2016-04-07 00:00:00,2016,1,0
2016-04-07 00:00:00,2016,1,0
2016-04-07 00:00:00,2016,1,0
2016-04-07 00:00:00,2016,2,0
2016-04-07 00:00:00,2016,4,0
2016-04-07 00:00:00,2016,3,0
2016-04-07 00:00:00,2016,5,0
2016-04-07 00:00:00,2016,6,0
2016-04-07 00:00:00,2016,9,0
2016-04-07 00:00:00,2016,7,0
2016-04-07 00:00:00,2016,13,0
2016-04-07 00:00:00,2016,10,0
2016-04-07 00:00:00,2016,12,0
2016-04-07 00:00:00,2016,24,0
2016-04-07 00:00:00,2016,26,0
2016-04-07 00:00:00,2016,16,0
2016-04-07 00:00:00,2016,18,0
2016-04-07 00:00:00,2016,30,0
2016-04-07 00:00:00,2016,20,0
2016-04-08 00:00:00,2016,1,0
2016-04-08 00:00:00,2016,1,0
2016-04-08 00:00:00,2016,2,0
2016-04-08 00:00:00,2016,6,0
2016-04-08 00:00:00,2016,4,0
2016-04-08 00:00:00,2016,9,0
2016-04-08 00:00:00,2016,3,0
2016-04-08 00:00:00,2016,8,0
2016-04-08 00:00:00,2016,7,0
2016-04-08 00:00:00,2016,5,0
2016-04-08 00:00:00,2016,10,0
2016-04-08 00:00:00,2016,17,0
2016-04-08 00:00:00,2016,27,0
2016-04-08 00:00:00,2016,15,0
2016-04-08 00:00:00,2016,30,0
2016-04-09 00:00:00,2016,1,0
2016-04-09 00:00:00,2016,1,0
2016-04-09 00:00:00,2016,2,0
2016-04-09 00:00:00,2016,3,0
2016-04-09 00:00:00,2016,4,0
2016-04-09 00:00:00,2016,17,0
2016-04-09 00:00:00,2016,6,0
2016-04-09 00:00:00,2016,30,0
2016-04-09 00:00:00,2016,8,0
2016-04-09 00:00:00,2016,18,0
2016-04-09 00:00:00,2016,5,0
2016-04-09 00:00:00,2016,7,0
2016-04-09 00:00:00,2016,11,0
2016-04-09 00:00:00,2016,13,0
2016-04-09 00:00:00,2016,12,0
2016-04-09 00:00:00,2016,21,0
2016-04-09 00:00:00,2016,24,0
2016-04-09 00:00:00,2016,20,0
2016-04-09 00:00:00,2016,30,0
2016-04-09 00:00:00,2016,15,0
2016-04-09 00:00:00,2016,22,0
2016-04-09 00:00:00,2016,9,0
2016-04-10 00:00:00,2016,1,0
2016-04-10 00:00:00,2016,1,0
2016-04-10 00:00:00,2016,1,0
2016-04-10 00:00:00,2016,4,0
2016-04-10 00:00:00,2016,3,0
2016-04-10 00:00:00,2016,6,0
2016-04-10 00:00:00,2016,21,0
2016-04-10 00:00:00,2016,2,0
2016-04-10 00:00:00,2016,5,0
2016-04-10 00:00:00,2016,16,0
2016-04-10 00:00:00,2016,10,0
2016-04-10 00:00:00,2016,9,0
2016-04-10 00:00:00,2016,13,0
2016-04-10 00:00:00,2016,20,0
2016-04-10 00:00:00,2016,14,0
2016-04-10 00:00:00,2016,29,0
2016-04-10 00:00:00,2016,8,0
2016-04-10 00:00:00,2016,11,0
2016-04-10 00:00:00,2016,7,0
2016-04-10 00:00:00,2016,22,0
2016-04-10 00:00:00,2016,26,0
2016-04-11 00:00:00,2016,1,0
2016-04-11 00:00:00,2016,1,0
2016-04-11 00:00:00,2016,1,0
2016-04-11 00:00:00,2016,3,0
2016-04-11 00:00:00,2016,5,0
2016-04-11 00:00:00,2016,4,0
2016-04-11 00:00:00,2016,2,0
2016-04-11 00:00:00,2016,6,0
2016-04-11 00:00:00,2016,8,0
2016-04-11 00:00:00,2016,7,0
2016-04-11 00:00:00,2016,21,0
2016-04-11 00:00:00,2016,12,0
2016-04-12 00:00:00,2016,1,0
2016-04-12 00:00:00,2016,1,0
2016-04-12 00:00:00,2016,1,0
2016-04-12 00:00:00,2016,2,0
2016-04-12 00:00:00,2016,4,0
2016-04-12 00:00:00,2016,12,0
2016-04-12 00:00:00,2016,6,0
2016-04-12 00:00:00,2016,3,0
2016-04-12 00:00:00,2016,11,0
2016-04-12 00:00:00,2016,9,0
2016-04-12 00:00:00,2016,5,0
2016-04-12 00:00:00,2016,7,0
2016-04-12 00:00:00,2016,21,0
2016-04-12 00:00:00,2016,8,0
2016-04-12 00:00:00,2016,10,0
2016-04-12 00:00:00,2016,30,0
2016-04-12 00:00:00,2016,16,0
2016-04-12 00:00:00,2016,18,0
2016-04-12 00:00:00,2016,30,0
2016-04-12 00:00:00,2016,15,0
2016-04-12 00:00:00,2016,25,0
2016-04-12 00:00:00,2016,29,0
2016-05-01 00:00:00,2016,1,0
2016-05-01 00:00:00,2016,1,0
2016-05-01 00:00:00,2016,1,0
2016-05-01 00:00:00,2016,2,0
2016-05-01 00:00:00,2016,3,0
2016-05-01 00:00:00,2016,4,0
2016-05-01 00:00:00,2016,7,0
2016-05-01 00:00:00,2016,8,0
2016-05-01 00:00:00,2016,6,0
2016-05-01 00:00:00,2016,11,0
2016-05-01 00:00:00,2016,5,0
2016-05-01 00:00:00,2016,10,0
2016-05-01 00:00:00,2016,9,0
2016-05-01 00:00:00,2016,16,0
2016-05-01 00:00:00,2016,17,0
2016-05-01 00:00:00,2016,27,0
2016-05-01 00:00:00,2016,15,0
2016-05-01 00:00:00,2016,18,0
2016-05-02 00:00:00,2016,1,0
2016-05-02 00:00:00,2016,1,0
2016-05-02 00:00:00,2016,2,0
2016-05-02 00:00:00,2016,1,0
2016-05-02 00:00:00,2016,2,0
2016-05-02 00:00:00,2016,3,0
2016-05-02 00:00:00,2016,4,0
2016-05-02 00:00:00,2016,6,0
